gsis_id,pff_id
00-0035511,50033
00-0034454,50036
00-0036081,50049
00-0034210,50074
00-0035257,50078
00-0034235,50083
00-0034350,50084
00-0035682,50085
00-0034805,50088
00-0034421,50089
00-0033337,50096
00-0035550,50105
00-0034713,50108
00-0033981,50114
00-0035048,50115
00-0034622,50116
00-0033392,50118
00-0034381,50120
00-0034360,50126
00-0034807,50130
00-0034154,50141
00-0034554,50145
00-0033824,50150
00-0034163,50152
00-0034204,50154
00-0033324,50170
00-0034719,50171
00-0034738,50184
00-0034643,50189
00-0035763,50191
00-0036030,50192
00-0036050,50195
00-0034287,50198
00-0034825,50201
00-0034754,50203
00-0035445,50204
00-0033775,50211
00-0034743,50213
00-0035204,50218
00-0034659,50221
00-0034997,50228
00-0035434,50232
00-0034181,50234
00-0035642,50235
00-0034382,50244
00-0036737,50256
00-0034242,50272
00-0035965,50275
00-0033404,50276
00-0035381,50286
00-0034107,50287
00-0035404,50290
00-0034344,50291
00-0035231,50293
00-0034851,50300
00-0035673,50303
00-0036668,50306
00-0035293,50326
00-0036390,50327
00-0035762,50330
00-0035162,50342
00-0034792,50351
00-0035108,50353
00-0035346,50356
00-0033410,50361
00-0034265,50365
00-0034516,50380
00-0034481,50381
00-0035858,50390
00-0034357,50393
00-0036114,50394
00-0033227,50402
00-0034465,50406
00-0034213,50414
00-0034506,50416
00-0034751,50417
00-0034300,50418
00-0035625,50426
00-0034096,50430
00-0034446,50431
00-0035294,50434
00-0035277,50437
00-0035446,50439
00-0034398,50440
00-0034216,50445
00-0034636,50446
00-0034299,50449
00-0034095,50450
00-0034685,50451
00-0034977,50458
00-0034408,50460
00-0036043,50465
00-0036324,50471
00-0034502,50473
00-0035210,50480
00-0035886,50482
00-0034274,50511
00-0035573,50513
00-0033989,50526
00-0036152,50532
00-0035270,50533
00-0034639,50535
00-0035490,50541
00-0034377,50543
00-0034324,50545
00-0034327,50549
00-0034194,50551
00-0036848,50560
00-0033442,50562
00-0034545,50564
00-0033403,50587
00-0035278,50588
00-0034604,50589
00-0034813,50592
00-0035279,50612
00-0034605,50627
00-0033452,50640
00-0036460,50645
00-0035954,50653
00-0036681,50655
00-0034755,50657
00-0034872,50667
00-0035413,50675
00-0035897,50709
00-0033344,50712
00-0034171,50714
00-0034368,50720
00-0035672,50727
00-0034986,50739
00-0034288,50742
00-0033986,50743
00-0033395,50745
00-0034092,50773
00-0035177,50780
00-0035052,50783
00-0034415,50787
00-0035482,50789
00-0034069,50797
00-0035223,50810
00-0034422,50812
00-0034121,50819
00-0033450,50835
00-0034689,50836
00-0034003,50842
00-0034534,50845
00-0036409,50851
00-0034806,50879
00-0034850,50883
00-0034835,50884
00-0034874,50892
00-0034139,50893
00-0034430,50897
00-0034006,50900
00-0034525,50904
00-0034673,50905
00-0033423,50908
00-0033685,50910
00-0034720,50918
00-0034595,50920
00-0034776,50923
00-0035626,50932
00-0034341,50942
00-0034674,50950
00-0035687,50954
00-0034812,50959
00-0034385,50966
00-0035143,50967
00-0034305,50972
00-0035747,50975
00-0034303,51015
00-0034711,51019
00-0034190,51026
00-0034302,51028
00-0034266,51029
00-0034474,51032
00-0035352,51045
00-0035271,51047
00-0036235,51048
00-0035240,51055
00-0036010,51071
00-0034974,51081
00-0033985,51082
00-0035375,51088
00-0034296,51099
00-0034962,51107
00-0034637,51138
00-0034594,51146
00-0034537,51161
00-0034717,51171
00-0035663,51172
00-0033339,51176
00-0034031,51179
00-0035227,51189
00-0033415,51190
00-0034623,51194
00-0035123,51199
00-0034662,51203
00-0034789,51206
00-0034736,51220
00-0034372,51221
00-0034815,51222
00-0033710,51223
00-0034120,51231
00-0034362,51241
00-0036046,51256
00-0034680,51264
00-0034745,51266
00-0036777,51269
00-0035262,51276
00-0033677,51281
00-0035681,51282
00-0036157,51283
00-0033233,51293
00-0035751,51296
00-0035530,51304
00-0034496,51315
00-0034858,51334
00-0035655,51336
00-0035098,51344
00-0034734,51365
00-0034790,51368
00-0036109,51373
00-0035632,51378
00-0034993,51391
00-0034533,51394
00-0034569,51402
00-0035437,51405
00-0034730,51408
00-0035060,51413
00-0033397,51415
00-0036302,51423
00-0034802,51427
00-0034926,51430
00-0035290,51433
00-0034944,51448
00-0034480,51465
00-0035316,51485
00-0034781,51487
00-0034793,51491
00-0034116,51495
00-0035130,51496
00-0035415,51497
00-0034826,51502
00-0034982,51503
00-0034744,51576
00-0035440,51580
00-0034276,51583
00-0033220,51588
00-0033420,51589
00-0033478,51590
00-0033988,51591
00-0033535,51592
00-0033681,51593
00-0033692,51594
00-0033393,51596
00-0033394,51597
00-0033997,51599
00-0034000,51601
00-0034010,51667
00-0034005,51668
00-0034018,51671
00-0034015,51673
00-0033445,51674
00-0033455,51837
00-0034025,51840
00-0034011,51842
00-0034033,51843
00-0034047,51980
00-0034045,51981
00-0036968,51985
00-0036909,52000
00-0036519,52008
00-0036721,52050
00-0036506,52129
00-0036165,52130
00-0034562,52165
00-0036841,52195
00-0036244,52266
00-0036804,52267
00-0036898,52269
00-0036957,52270
00-0036937,52280
00-0036975,52287
00-0036865,52575
00-0034050,54367
00-0036921,54410
00-0034295,54483
00-0034219,54507
00-0035045,55003
00-0036989,55015
00-0036638,55087
00-0036308,55307
00-0035429,55373
00-0036196,55410
00-0036753,55450
00-0036732,55572
00-0036344,55576
00-0036285,55586
00-0036884,55592
00-0036281,55593
00-0035244,55615
00-0036375,55619
00-0036499,55623
00-0036662,55631
00-0036425,55632
00-0036303,55634
00-0036559,55673
00-0036274,55674
00-0036846,55675
00-0036885,55677
00-0036908,55685
00-0036563,55686
00-0036601,55723
00-0034203,55724
00-0036021,55761
00-0036388,55775
00-0036349,55800
00-0036516,55824
00-0035970,55893
00-0036503,55898
00-0036641,55910
00-0036901,55912
00-0036672,55933
00-0036871,55948
00-0036199,55967
00-0036752,55983
00-0035175,56047
00-0037008,56058
00-0036625,56061
00-0036538,56064
00-0035542,56123
00-0036835,56135
00-0036599,56142
00-0036502,56144
00-0035133,56167
00-0036993,56203
00-0036394,56247
00-0036292,56259
00-0036149,56262
00-0035139,56263
00-0035441,56268
00-0036561,56289
00-0036992,56290
00-0036709,56304
00-0036683,56307
00-0036867,56345
00-0036896,56347
00-0036632,56353
00-0036611,56356
00-0036192,56369
00-0036855,56428
00-0036321,56436
00-0036288,56444
00-0036922,56460
00-0036850,56462
00-0035219,56503
00-0036642,56597
00-0036926,56624
00-0036983,56642
00-0035496,56643
00-0036576,56672
00-0036649,56673
00-0036916,56682
00-0036239,56703
00-0036479,56713
00-0035462,56733
00-0036266,56734
00-0036767,56800
00-0036820,56802
00-0036260,56834
00-0036053,56840
00-0036426,56857
00-0036948,56868
00-0035221,56885
00-0035023,56886
00-0035390,56895
00-0036934,56902
00-0036881,56913
00-0036525,56933
00-0036337,56962
00-0036689,56977
00-0036237,57004
00-0036920,57035
00-0036238,57037
00-0036691,57063
00-0036565,57070
00-0036979,57107
00-0036893,57121
00-0036569,57133
00-0036383,57136
00-0036829,57156
00-0036265,57165
00-0036117,57184
00-0036973,57185
00-0036493,57189
00-0036414,57206
00-0036275,57212
00-0036567,57272
00-0036360,57279
00-0036771,57287
00-0036336,57289
00-0036669,57306
00-0036650,57308
00-0036924,57337
00-0036158,57366
00-0036984,57372
00-0036555,57373
00-0036543,57441
00-0036020,57472
00-0036223,57488
00-0036802,57718
00-0036643,57727
00-0036658,57754
00-0036300,57834
00-0037000,57839
00-0035202,57868
00-0035122,57870
00-0036614,57905
00-0036824,57937
00-0036323,57941
00-0036276,57942
00-0036286,57945
00-0036362,57987
00-0036915,58089
00-0036927,58093
00-0036995,58095
00-0036441,58099
00-0036964,58120
00-0035158,58181
00-0036769,58187
00-0036870,58189
00-0035198,58208
00-0036967,58272
00-0035452,58435
00-0036851,58438
00-0036267,58467
00-0036892,58468
00-0036535,59662
00-0036386,59701
00-0036445,59704
00-0036284,59818
00-0036334,59820
00-0036866,59854
00-0036408,59857
00-0035986,59873
00-0036214,59874
00-0035881,59878
00-0036905,59879
00-0036636,59909
00-0037009,59971
00-0036985,59980
00-0036551,59983
00-0036622,59992
00-0037006,59993
00-0036580,59995
00-0036623,59996
00-0036317,60003
00-0035300,60063
00-0035055,60087
00-0036618,60114
00-0036781,60118
00-0036869,60120
00-0036577,60130
00-0035729,60159
00-0035543,60184
00-0036604,60235
00-0036972,60323
00-0036212,60326
00-0036197,60389
00-0035735,60453
00-0036879,60555
00-0036946,60556
00-0036501,60644
00-0035795,60649
00-0036282,60685
00-0036853,60692
00-0036956,60742
00-0036591,60743
00-0036844,60761
00-0036283,60789
00-0036248,60816
00-0035084,60822
00-0037004,60859
00-0036637,60878
00-0037011,60896
00-0036754,60994
00-0036290,60995
00-0036225,61068
00-0036008,61072
00-0036912,61100
00-0036357,61102
00-0036407,61103
00-0036287,61155
00-0036590,61182
00-0036410,61211
00-0036991,61212
00-0036268,61220
00-0036913,61245
00-0036665,61274
00-0036817,61320
00-0036635,61324
00-0035353,61326
00-0036775,61327
00-0036364,61361
00-0036322,61398
00-0036652,61401
00-0036925,61402
00-0036233,61439
00-0036554,61441
00-0036491,61442
00-0035891,61448
00-0035635,61455
00-0036907,61510
00-0036877,61522
00-0035662,61568
00-0036358,61570
00-0036630,61577
00-0036412,61590
00-0035097,61603
00-0035524,61605
00-0036939,61639
00-0035706,61641
00-0036572,61643
00-0036271,61664
00-0036387,61697
00-0036735,61718
00-0036602,61719
00-0035401,61737
00-0036615,61803
00-0036080,61812
00-0035394,61944
00-0036711,62775
00-0036456,62825
00-0036936,62890
00-0034731,62935
00-0036660,62960
00-0036988,62979
00-0035042,63303
00-0035104,63664
00-0035366,64168
00-0035996,64175
00-0036406,64818
00-0034057,66437
00-0034052,66438
00-0034164,66446
00-0034140,66448
00-0034475,66449
00-0034737,66453
00-0034607,66576
00-0034678,66578
00-0034386,66915
00-0034429,66916
00-0034285,66917
00-0034876,66918
00-0034340,66919
00-0034875,66920
00-0034560,66921
00-0034451,66923
00-0034613,66924
00-0034617,66925
00-0034524,66927
00-0034473,66928
00-0034478,66929
00-0034485,66930
00-0034488,66931
00-0034143,66932
00-0034489,66933
00-0034074,66934
00-0034077,66935
00-0034228,66936
00-0034229,66937
00-0034191,66939
00-0034192,66940
00-0034313,66950
00-0034308,66951
00-0034455,66952
00-0034599,66953
00-0034530,66954
00-0034691,66955
00-0034692,66956
00-0034631,66957
00-0034696,66959
00-0034694,66960
00-0034703,66961
00-0034715,66962
00-0034718,66964
00-0034716,66965
00-0034735,66966
00-0034821,68148
00-0034819,68149
00-0034864,70356
00-0034892,72946
00-0035049,75806
00-0036617,76625
00-0036941,76641
00-0036546,76643
00-0036316,76692
00-0036633,76725
00-0036978,76830
00-0036137,76843
00-0036914,76889
00-0036624,76996
00-0036933,77190
00-0036902,77205
00-0036713,77401
00-0035790,77573
00-0036971,77632
00-0036919,77737
00-0036755,77745
00-0036997,77803
00-0036962,77847
00-0036587,77848
00-0036556,77887
00-0036849,77965
00-0036626,77986
00-0036328,78050
00-0036765,78103
00-0036531,78160
00-0035782,78928
00-0036724,79072
00-0036065,79271
00-0035349,81293
00-0036621,81322
00-0036932,81360
00-0036994,81399
00-0036417,81532
00-0036856,81653
00-0036947,81725
00-0036880,81788
00-0036552,81959
00-0036393,81991
00-0036210,82001
00-0037013,82096
00-0036945,82118
00-0036940,82161
00-0036981,82198
00-0036181,82261
00-0035906,82302
00-0036730,82319
00-0036903,82429
00-0036558,82488
00-0036883,82501
00-0036748,83025
00-0036935,83051
00-0036101,83079
00-0036588,83100
00-0036573,83111
00-0036874,83119
00-0036354,83163
00-0036500,83175
00-0035774,83192
00-0036974,83217
00-0036639,83243
00-0036996,83341
00-0036944,83375
00-0036661,83377
00-0036548,83680
00-0036698,83684
00-0036069,83711
00-0036670,83740
00-0035148,83791
00-0036794,83831
00-0035633,83833
00-0036832,83857
00-0036998,83873
00-0036564,83903
00-0036970,83964
00-0037005,84025
00-0036064,84056
00-0035170,84058
00-0036894,84085
00-0036613,84088
00-0036463,84096
00-0036261,84109
00-0036999,84135
00-0036657,84137
00-0036398,84142
00-0036671,84147
00-0035901,84213
00-0036272,84236
00-0036900,84270
00-0036955,84271
00-0036980,84302
00-0035848,84418
00-0036646,84424
00-0036676,84457
00-0036963,84470
00-0035857,87178
00-0036204,87179
00-0035265,88313
00-0036799,88760
00-0035779,89210
00-0034923,89295
00-0036231,90621
00-0035329,91014
00-0036011,91112
00-0034903,91247
00-0031319,91248
00-0037012,91399
00-0035456,91420
00-0035688,91462
00-0035063,91464
00-0035562,91465
00-0035111,91467
00-0035102,91468
00-0035215,91470
00-0035432,91472
00-0035481,91475
00-0035469,91477
00-0035021,91479
00-0034915,92136
00-0035728,92925
00-0035727,92926
00-0034987,94351
00-0035598,94352
00-0035194,94354
00-0035494,94355
00-0034930,94356
00-0034935,94358
00-0035613,94359
00-0035072,94360
00-0035073,94361
00-0035053,94362
00-0035080,94364
00-0035039,94365
00-0035044,94366
00-0035047,94367
00-0035116,94368
00-0035118,94369
00-0035161,94371
00-0035330,94372
00-0035388,94373
00-0035480,94375
00-0035411,94377
00-0035544,94379
00-0035568,94381
00-0035557,94382
00-0035567,94383
00-0035547,94384
00-0035601,94385
00-0035645,95015
00-0035691,95845
00-0035736,97057
00-0037019,98605
00-0035894,98651
00-0036875,98689
00-0036579,98878
00-0036504,98900
00-0036986,100412
00-0036596,100786
00-0036815,100887
00-0036607,104214
00-0035853,105607
00-0035816,106295
00-0036074,108270
00-0035933,108840
00-0036202,109304
00-0036107,109740
00-0036422,109795
00-0037001,112915
00-0035838,113168
00-0036176,115664
00-0036447,117753
00-0036448,117754
00-0036863,136106
00-0036482,143358
00-0036467,143359
00-0036474,143769
00-0036475,143772
00-0036640,143780
00-0036478,143781
00-0036498,143782
00-0036768,143793
00-0036965,143811
00-0034240,143813
